LaunchHours,TrackNum,StepTime,Latitude,Longitude,Height,GeodesicRMSE
1482.0,157,  69.0, 53.41, -60.322,  27.104,    53.9
1482.0,157,  72.0, 53.74, -60.126,  27.104,    53.9
1482.0,157,  75.0, 54.36, -59.480,  27.104,    53.9
1482.0,157,  78.0, 54.67, -59.090,  27.104,    53.9
1482.0,157,  81.0, 54.76, -58.801,  27.104,    53.9
1482.0,157,  84.0, 54.88, -58.324,  27.104,    53.9
1482.0,157,  87.0, 55.07, -57.721,  27.104,    53.9
1482.0,157,  90.0, 55.37, -56.737,  27.104,    53.9
1482.0,157,  93.0, 55.80, -55.589,  27.104,    53.9
1482.0,157,  96.0, 56.19, -54.328,  27.104,    53.9
1482.0,157,  99.0, 56.68, -53.033,  27.104,    53.9
1482.0,157, 102.0, 56.80, -51.632,  27.104,    53.9
1482.0,157, 105.0, 56.62, -49.908,  27.104,    53.9
1482.0,157, 108.0, 56.55, -48.512,  27.104,    53.9
1482.0,157, 111.0, 56.67, -47.488,  27.104,    53.9
1482.0,157, 114.0, 56.79, -46.300,  27.104,    53.9
1482.0,157, 117.0, 56.79, -45.079,  27.104,    53.9
1482.0,157, 120.0, 56.85, -43.912,  27.104,    53.9
1482.0,157, 123.0, 57.12, -42.907,  27.104,    53.9
1482.0,157, 126.0, 57.29, -41.311,  27.104,    53.9
1482.0,157, 129.0, 57.27, -39.428,  27.104,    53.9
1482.0,157, 132.0, 57.12, -37.755,  27.104,    53.9
1482.0,157, 135.0, 57.10, -36.429,  27.104,    53.9
1482.0,157, 138.0, 57.07, -34.768,  27.104,    53.9
1482.0,157, 141.0, 56.90, -32.783,  27.104,    53.9
1482.0,157, 144.0, 56.80, -30.937,  27.104,    53.9
1482.0,157, 147.0, 56.81, -29.058,  27.104,    53.9
1482.0,157, 150.0, 56.71, -27.148,  27.104,    53.9
1482.0,157, 153.0, 56.44, -25.159,  27.104,    53.9
1482.0,157, 156.0, 56.24, -22.903,  27.104,    53.9
1482.0,157, 159.0, 55.95, -20.834,  27.104,    53.9
1482.0,157, 162.0, 55.66, -18.767,  27.104,    53.9
1482.0,157, 165.0, 55.57, -16.456,  27.104,    53.9
1482.0,157, 168.0, 55.32, -13.623,  27.104,    53.9
1482.0,157, 171.0, 54.88, -10.897,  27.104,    53.9
1482.0,157, 174.0, 54.33,  -8.346,  27.104,    53.9
1482.0,157, 177.0, 53.70,  -5.638,  27.104,    53.9
1482.0,157, 180.0, 53.24,  -4.000,  27.104,    53.9
1488.0,158,   0.0, 50.21, -66.376,  27.146,   112.4
1488.0,158,   3.0, 50.20, -67.093,  27.146,   112.4
1488.0,158,   6.0, 50.39, -68.032,  27.146,   112.4
1488.0,158,   9.0, 50.84, -69.419,  27.146,   112.4
1488.0,158,  12.0, 51.04, -70.702,  27.146,   112.4
1488.0,158,  15.0, 50.98, -71.920,  27.146,   112.4
1488.0,158,  18.0, 51.25, -72.893,  27.146,   112.4
1488.0,158,  21.0, 51.86, -73.593,  27.146,   112.4
1488.0,158,  24.0, 52.20, -74.253,  27.146,   112.4
1488.0,158,  27.0, 52.02, -72.701,  29.146,   112.4
1488.0,158,  30.0, 51.70, -71.206,  29.146,   112.4
1488.0,158,  33.0, 51.35, -70.129,  29.146,   112.4
1488.0,158,  36.0, 51.12, -69.188,  29.146,   112.4
1488.0,158,  39.0, 51.18, -68.435,  29.146,   112.4
1488.0,158,  42.0, 51.33, -67.401,  29.146,   112.4
1488.0,158,  45.0, 51.41, -66.017,  29.146,   112.4
1488.0,158,  48.0, 51.38, -64.044,  29.146,   112.4
1488.0,158,  51.0, 51.70, -64.418,  27.146,   112.4
1488.0,158,  54.0, 52.19, -64.633,  27.146,   112.4
1488.0,158,  57.0, 52.80, -64.663,  27.146,   112.4
1488.0,158,  60.0, 53.22, -64.892,  27.146,   112.4
1488.0,158,  63.0, 53.54, -65.219,  27.146,   112.4
1488.0,158,  66.0, 54.14, -65.133,  27.146,   112.4
1488.0,158,  69.0, 54.81, -64.408,  27.146,   112.4
1488.0,158,  72.0, 55.27, -63.645,  27.146,   112.4
1488.0,158,  75.0, 55.48, -62.750,  27.146,   112.4
1488.0,158,  78.0, 55.60, -61.937,  27.146,   112.4
1488.0,158,  81.0, 55.67, -61.233,  27.146,   112.4
1488.0,158,  84.0, 55.88, -60.371,  27.146,   112.4
1488.0,158,  87.0, 56.24, -59.373,  27.146,   112.4
1488.0,158,  90.0, 56.55, -58.305,  27.146,   112.4
1488.0,158,  93.0, 56.95, -57.251,  27.146,   112.4
1488.0,158,  96.0, 57.01, -55.818,  27.146,   112.4
1488.0,158,  99.0, 56.60, -54.184,  27.146,   112.4
1488.0,158, 102.0, 56.42, -52.814,  27.146,   112.4
1488.0,158, 105.0, 56.37, -51.685,  27.146,   112.4
1488.0,158, 108.0, 56.42, -50.395,  27.146,   112.4
1488.0,158, 111.0, 56.53, -48.952,  27.146,   112.4
1488.0,158, 114.0, 56.60, -47.607,  27.146,   112.4
1488.0,158, 117.0, 56.70, -46.302,  27.146,   112.4
1488.0,158, 120.0, 56.71, -44.733,  27.146,   112.4
1488.0,158, 123.0, 56.64, -42.896,  27.146,   112.4
1488.0,158, 126.0, 56.53, -41.539,  27.146,   112.4
1488.0,158, 129.0, 56.37, -40.570,  27.146,   112.4
1488.0,158, 132.0, 56.37, -39.167,  27.146,   112.4
1488.0,158, 135.0, 56.51, -37.382,  27.146,   112.4
1488.0,158, 138.0, 56.68, -35.626,  27.146,   112.4
1488.0,158, 141.0, 56.85, -33.711,  27.146,   112.4
1488.0,158, 144.0, 56.74, -31.711,  27.146,   112.4
1488.0,158, 147.0, 56.54, -29.733,  27.146,   112.4
1488.0,158, 150.0, 56.48, -27.704,  27.146,   112.4
1488.0,158, 153.0, 56.58, -25.383,  27.146,   112.4
1488.0,158, 156.0, 56.51, -23.360,  27.146,   112.4
1488.0,158, 159.0, 56.53, -21.332,  27.146,   112.4
1488.0,158, 162.0, 56.45, -18.813,  27.146,   112.4
1488.0,158, 165.0, 56.19, -15.598,  27.146,   112.4
1488.0,158, 168.0, 55.76, -12.643,  27.146,   112.4
1488.0,158, 171.0, 55.32, -10.103,  27.146,   112.4
1488.0,158, 174.0, 54.66,  -7.421,  27.146,   112.4
1488.0,158, 177.0, 53.79,  -4.573,  27.146,   112.4
1488.0,158, 180.0, 53.69,  -4.000,  27.146,   112.4
1494.0,159,   0.0, 50.21, -66.376,  28.170,    76.3
1494.0,159,   3.0, 50.25, -66.664,  28.170,    76.3
1494.0,159,   6.0, 50.29, -66.718,  28.170,    76.3
1494.0,159,   9.0, 50.31, -66.536,  28.170,    76.3
1494.0,159,  12.0, 50.43, -66.407,  28.170,    76.3
1494.0,159,  15.0, 50.64, -66.330,  28.170,    76.3
1494.0,159,  18.0, 50.76, -66.098,  28.170,    76.3
1494.0,159,  21.0, 50.78, -65.712,  28.170,    76.3
1494.0,159,  24.0, 50.77, -65.383,  28.170,    76.3
1494.0,159,  27.0, 50.73, -65.285,  28.170,    76.3
1494.0,159,  30.0, 50.59, -65.178,  28.170,    76.3
1494.0,159,  33.0, 50.35, -65.060,  28.170,    76.3
1494.0,159,  36.0, 50.53, -64.648,  28.170,    76.3
1494.0,159,  39.0, 51.13, -64.072,  28.170,    76.3
1494.0,159,  42.0, 51.20, -63.810,  28.170,    76.3
1494.0,159,  45.0, 51.02, -63.731,  28.170,    76.3
1494.0,159,  48.0, 50.97, -63.253,  28.170,    76.3
1494.0,159,  51.0, 51.66, -63.400,  27.170,    76.3
1494.0,159,  54.0, 52.02, -63.562,  27.170,    76.3
1494.0,159,  57.0, 52.20, -63.886,  27.170,    76.3
1494.0,159,  60.0, 52.61, -63.860,  27.170,    76.3
1494.0,159,  63.0, 53.24, -63.479,  27.170,    76.3
1494.0,159,  66.0, 53.69, -62.791,  27.170,    76.3
1494.0,159,  69.0, 53.88, -61.977,  27.170,    76.3
1494.0,159,  72.0, 53.99, -61.454,  27.170,    76.3
1494.0,159,  75.0, 54.10, -61.057,  27.170,    76.3
1494.0,159,  78.0, 54.30, -60.402,  27.170,    76.3
1494.0,159,  81.0, 54.57, -59.694,  27.170,    76.3
1494.0,159,  84.0, 54.82, -58.684,  27.170,    76.3
1494.0,159,  87.0, 55.04, -57.401,  27.170,    76.3
1494.0,159,  90.0, 55.15, -56.014,  27.170,    76.3
1494.0,159,  93.0, 55.06, -54.529,  27.170,    76.3
1494.0,159,  96.0, 54.92, -53.227,  27.170,    76.3
1494.0,159,  99.0, 54.84, -52.049,  27.170,    76.3
1494.0,159, 102.0, 54.94, -50.915,  27.170,    76.3
1494.0,159, 105.0, 55.17, -49.679,  27.170,    76.3
1494.0,159, 108.0, 55.32, -48.423,  27.170,    76.3
1494.0,159, 111.0, 55.44, -47.306,  27.170,    76.3
1494.0,159, 114.0, 55.37, -45.894,  27.170,    76.3
1494.0,159, 117.0, 55.12, -44.241,  27.170,    76.3
1494.0,159, 120.0, 54.93, -42.820,  27.170,    76.3
1494.0,159, 123.0, 54.92, -41.553,  27.170,    76.3
1494.0,159, 126.0, 55.03, -40.288,  27.170,    76.3
1494.0,159, 129.0, 55.19, -38.770,  27.170,    76.3
1494.0,159, 132.0, 55.40, -37.233,  27.170,    76.3
1494.0,159, 135.0, 55.62, -35.654,  27.170,    76.3
1494.0,159, 138.0, 55.64, -33.719,  27.170,    76.3
1494.0,159, 141.0, 55.63, -31.843,  27.170,    76.3
1494.0,159, 144.0, 55.58, -30.015,  27.170,    76.3
1494.0,159, 147.0, 55.53, -28.123,  27.170,    76.3
1494.0,159, 150.0, 55.49, -26.277,  27.170,    76.3
1494.0,159, 153.0, 55.42, -24.542,  27.170,    76.3
1494.0,159, 156.0, 55.40, -22.186,  27.170,    76.3
1494.0,159, 159.0, 55.29, -19.339,  27.170,    76.3
1494.0,159, 162.0, 55.11, -16.626,  27.170,    76.3
1494.0,159, 165.0, 54.87, -14.186,  27.170,    76.3
1494.0,159, 168.0, 54.39, -11.490,  27.170,    76.3
1494.0,159, 171.0, 53.81,  -8.739,  27.170,    76.3
1494.0,159, 174.0, 53.41,  -5.726,  27.170,    76.3
1494.0,159, 177.0, 53.28,  -4.000,  27.170,    76.3
1500.0,160,   0.0, 50.21, -66.376,  16.039,    27.2
1500.0,160,   3.0, 50.26, -66.522,  16.039,    27.2
1500.0,160,   6.0, 50.50, -66.735,  16.039,    27.2
1500.0,160,   9.0, 50.92, -67.018,  16.039,    27.2
1500.0,160,  12.0, 51.20, -67.162,  16.039,    27.2
1500.0,160,  15.0, 51.31, -67.061,  16.039,    27.2
1500.0,160,  18.0, 51.50, -67.015,  16.039,    27.2
1500.0,160,  21.0, 51.76, -67.024,  16.039,    27.2
1500.0,160,  24.0, 51.92, -66.817,  16.039,    27.2
1500.0,160,  27.0, 51.93, -66.551,  17.901,    27.2
1500.0,160,  30.0, 52.03, -66.430,  17.901,    27.2
1500.0,160,  33.0, 52.29, -66.190,  17.901,    27.2
1500.0,160,  36.0, 52.41, -65.661,  17.901,    27.2
1500.0,160,  39.0, 52.33, -64.689,  17.901,    27.2
1500.0,160,  42.0, 52.34, -63.745,  17.901,    27.2
1500.0,160,  45.0, 52.50, -62.828,  17.901,    27.2
1500.0,160,  48.0, 52.53, -61.845,  17.901,    27.2
1500.0,160,  51.0, 52.49, -61.963,  27.126,    27.2
1500.0,160,  54.0, 52.83, -61.699,  27.126,    27.2
1500.0,160,  57.0, 53.53, -61.048,  27.126,    27.2
1500.0,160,  60.0, 53.89, -60.410,  27.126,    27.2
1500.0,160,  63.0, 53.90, -60.001,  27.126,    27.2
1500.0,160,  66.0, 53.96, -59.630,  27.126,    27.2
1500.0,160,  69.0, 54.04, -59.285,  27.126,    27.2
1500.0,160,  72.0, 54.24, -58.628,  27.126,    27.2
1500.0,160,  75.0, 54.52, -57.709,  27.126,    27.2
1500.0,160,  78.0, 54.79, -56.549,  27.126,    27.2
1500.0,160,  81.0, 55.08, -55.135,  27.126,    27.2
1500.0,160,  84.0, 55.17, -53.709,  27.126,    27.2
1500.0,160,  87.0, 55.02, -52.357,  27.126,    27.2
1500.0,160,  90.0, 54.90, -51.074,  27.126,    27.2
1500.0,160,  93.0, 54.93, -49.849,  27.126,    27.2
1500.0,160,  96.0, 55.08, -48.665,  27.126,    27.2
1500.0,160,  99.0, 55.31, -47.297,  27.126,    27.2
1500.0,160, 102.0, 55.49, -46.105,  27.126,    27.2
1500.0,160, 105.0, 55.63, -45.040,  27.126,    27.2
1500.0,160, 108.0, 55.58, -43.704,  27.126,    27.2
1500.0,160, 111.0, 55.41, -42.078,  27.126,    27.2
1500.0,160, 114.0, 55.27, -40.685,  27.126,    27.2
1500.0,160, 117.0, 55.18, -39.746,  27.126,    27.2
1500.0,160, 120.0, 55.24, -38.527,  27.126,    27.2
1500.0,160, 123.0, 55.49, -36.915,  27.126,    27.2
1500.0,160, 126.0, 55.64, -35.083,  27.126,    27.2
1500.0,160, 129.0, 55.77, -33.189,  27.126,    27.2
1500.0,160, 132.0, 55.86, -31.449,  27.126,    27.2
1500.0,160, 135.0, 55.87, -29.632,  27.126,    27.2
1500.0,160, 138.0, 55.81, -27.809,  27.126,    27.2
1500.0,160, 141.0, 55.79, -25.690,  27.126,    27.2
1500.0,160, 144.0, 55.68, -23.771,  27.126,    27.2
1500.0,160, 147.0, 55.75, -21.972,  27.126,    27.2
1500.0,160, 150.0, 55.70, -19.493,  27.126,    27.2
1500.0,160, 153.0, 55.49, -16.470,  27.126,    27.2
1500.0,160, 156.0, 55.18, -13.673,  27.126,    27.2
1500.0,160, 159.0, 54.79, -11.188,  27.126,    27.2
1500.0,160, 162.0, 54.33,  -8.593,  27.126,    27.2
1500.0,160, 165.0, 53.53,  -5.726,  27.126,    27.2
1500.0,160, 168.0, 53.22,  -4.000,  27.126,    27.2
1506.0,161,   0.0, 50.21, -66.376,  16.060,    44.2
1506.0,161,   3.0, 50.64, -66.656,  16.060,    44.2
1506.0,161,   6.0, 50.96, -66.776,  16.060,    44.2
1506.0,161,   9.0, 51.19, -66.733,  16.060,    44.2
1506.0,161,  12.0, 51.42, -66.655,  16.060,    44.2
1506.0,161,  15.0, 51.68, -66.663,  16.060,    44.2
1506.0,161,  18.0, 51.86, -66.456,  16.060,    44.2
1506.0,161,  21.0, 51.96, -66.031,  16.060,    44.2
1506.0,161,  24.0, 52.13, -65.627,  16.060,    44.2
1506.0,161,  27.0, 52.46, -65.498,  17.919,    44.2
1506.0,161,  30.0, 52.59, -64.950,  17.919,    44.2
1506.0,161,  33.0, 52.52, -63.950,  17.919,    44.2
1506.0,161,  36.0, 52.56, -63.011,  17.919,    44.2
1506.0,161,  39.0, 52.72, -62.097,  17.919,    44.2
1506.0,161,  42.0, 52.75, -61.116,  17.919,    44.2
1506.0,161,  45.0, 52.63, -59.950,  17.919,    44.2
1506.0,161,  48.0, 52.62, -58.832,  17.919,    44.2
1506.0,161,  51.0, 53.35, -58.658,  27.137,    44.2
1506.0,161,  54.0, 53.62, -58.348,  27.137,    44.2
1506.0,161,  57.0, 53.55, -58.046,  27.137,    44.2
1506.0,161,  60.0, 53.56, -57.659,  27.137,    44.2
1506.0,161,  63.0, 53.72, -56.952,  27.137,    44.2
1506.0,161,  66.0, 53.93, -56.035,  27.137,    44.2
1506.0,161,  69.0, 54.12, -55.111,  27.137,    44.2
1506.0,161,  72.0, 54.42, -53.874,  27.137,    44.2
1506.0,161,  75.0, 54.70, -52.438,  27.137,    44.2
1506.0,161,  78.0, 54.74, -51.241,  27.137,    44.2
1506.0,161,  81.0, 54.53, -50.019,  27.137,    44.2
1506.0,161,  84.0, 54.41, -48.792,  27.137,    44.2
1506.0,161,  87.0, 54.46, -47.714,  27.137,    44.2
1506.0,161,  90.0, 54.63, -46.635,  27.137,    44.2
1506.0,161,  93.0, 54.91, -45.567,  27.137,    44.2
1506.0,161,  96.0, 55.07, -44.610,  27.137,    44.2
1506.0,161,  99.0, 55.21, -43.726,  27.137,    44.2
1506.0,161, 102.0, 55.18, -42.493,  27.137,    44.2
1506.0,161, 105.0, 55.01, -40.818,  27.137,    44.2
1506.0,161, 108.0, 54.85, -39.507,  27.137,    44.2
1506.0,161, 111.0, 54.87, -38.384,  27.137,    44.2
1506.0,161, 114.0, 55.02, -37.199,  27.137,    44.2
1506.0,161, 117.0, 55.21, -35.415,  27.137,    44.2
1506.0,161, 120.0, 55.29, -33.555,  27.137,    44.2
1506.0,161, 123.0, 55.43, -31.966,  27.137,    44.2
1506.0,161, 126.0, 55.48, -30.306,  27.137,    44.2
1506.0,161, 129.0, 55.44, -28.534,  27.137,    44.2
1506.0,161, 132.0, 55.34, -26.686,  27.137,    44.2
1506.0,161, 135.0, 55.23, -24.525,  27.137,    44.2
1506.0,161, 138.0, 55.11, -22.697,  27.137,    44.2
1506.0,161, 141.0, 55.17, -20.773,  27.137,    44.2
1506.0,161, 144.0, 55.06, -18.204,  27.137,    44.2
1506.0,161, 147.0, 54.77, -15.137,  27.137,    44.2
1506.0,161, 150.0, 54.50, -12.638,  27.137,    44.2
1506.0,161, 153.0, 54.25, -10.291,  27.137,    44.2
1506.0,161, 156.0, 53.72,  -7.646,  27.137,    44.2
1506.0,161, 159.0, 52.97,  -4.733,  27.137,    44.2
1506.0,161, 162.0, 52.84,  -4.000,  27.137,    44.2
1512.0,162,   0.0, 50.21, -66.376,  15.945,    34.3
1512.0,162,   3.0, 50.45, -66.311,  15.945,    34.3
1512.0,162,   6.0, 50.65, -66.371,  15.945,    34.3
1512.0,162,   9.0, 50.83, -66.558,  15.945,    34.3
1512.0,162,  12.0, 50.97, -66.489,  15.945,    34.3
1512.0,162,  15.0, 51.07, -66.163,  15.945,    34.3
1512.0,162,  18.0, 51.24, -65.750,  15.945,    34.3
1512.0,162,  21.0, 51.52, -65.321,  15.945,    34.3
1512.0,162,  24.0, 51.69, -64.626,  15.945,    34.3
1512.0,162,  27.0, 51.76, -65.175,  21.730,    34.3
1512.0,162,  30.0, 51.96, -65.408,  21.730,    34.3
1512.0,162,  33.0, 52.34, -65.303,  21.730,    34.3
1512.0,162,  36.0, 52.55, -65.125,  21.730,    34.3
1512.0,162,  39.0, 52.62, -65.031,  21.730,    34.3
1512.0,162,  42.0, 52.90, -64.691,  21.730,    34.3
1512.0,162,  45.0, 53.36, -64.083,  21.730,    34.3
1512.0,162,  48.0, 53.61, -63.159,  21.730,    34.3
1512.0,162,  51.0, 53.90, -62.370,  27.076,    34.3
1512.0,162,  54.0, 54.06, -61.796,  27.076,    34.3
1512.0,162,  57.0, 54.19, -61.190,  27.076,    34.3
1512.0,162,  60.0, 54.41, -60.588,  27.076,    34.3
1512.0,162,  63.0, 54.70, -59.923,  27.076,    34.3
1512.0,162,  66.0, 54.95, -58.985,  27.076,    34.3
1512.0,162,  69.0, 55.18, -57.809,  27.076,    34.3
1512.0,162,  72.0, 55.28, -56.511,  27.076,    34.3
1512.0,162,  75.0, 55.16, -55.116,  27.076,    34.3
1512.0,162,  78.0, 55.03, -53.838,  27.076,    34.3
1512.0,162,  81.0, 54.91, -52.739,  27.076,    34.3
1512.0,162,  84.0, 55.07, -51.670,  27.076,    34.3
1512.0,162,  87.0, 55.27, -50.295,  27.076,    34.3
1512.0,162,  90.0, 55.44, -49.165,  27.076,    34.3
1512.0,162,  93.0, 55.55, -48.192,  27.076,    34.3
1512.0,162,  96.0, 55.49, -46.837,  27.076,    34.3
1512.0,162,  99.0, 55.28, -45.146,  27.076,    34.3
1512.0,162, 102.0, 55.07, -43.715,  27.076,    34.3
1512.0,162, 105.0, 54.99, -42.606,  27.076,    34.3
1512.0,162, 108.0, 55.08, -41.322,  27.076,    34.3
1512.0,162, 111.0, 55.25, -39.666,  27.076,    34.3
1512.0,162, 114.0, 55.46, -38.250,  27.076,    34.3
1512.0,162, 117.0, 55.70, -36.880,  27.076,    34.3
1512.0,162, 120.0, 55.77, -34.952,  27.076,    34.3
1512.0,162, 123.0, 55.80, -33.031,  27.076,    34.3
1512.0,162, 126.0, 55.79, -31.300,  27.076,    34.3
1512.0,162, 129.0, 55.73, -29.548,  27.076,    34.3
1512.0,162, 132.0, 55.69, -27.753,  27.076,    34.3
1512.0,162, 135.0, 55.63, -26.124,  27.076,    34.3
1512.0,162, 138.0, 55.57, -23.773,  27.076,    34.3
1512.0,162, 141.0, 55.50, -20.915,  27.076,    34.3
1512.0,162, 144.0, 55.38, -18.346,  27.076,    34.3
1512.0,162, 147.0, 55.25, -16.025,  27.076,    34.3
1512.0,162, 150.0, 54.91, -13.537,  27.076,    34.3
1512.0,162, 153.0, 54.17, -10.518,  27.076,    34.3
1512.0,162, 156.0, 53.87,  -7.882,  27.076,    34.3
1512.0,162, 159.0, 53.76,  -4.901,  27.076,    34.3
1512.0,162, 162.0, 53.62,  -4.000,  27.076,    34.3
1518.0,163,   0.0, 50.21, -66.376,  27.859,    31.9
1518.0,163,   3.0, 50.34, -66.861,  27.859,    31.9
1518.0,163,   6.0, 50.27, -67.160,  27.859,    31.9
1518.0,163,   9.0, 49.95, -67.447,  27.859,    31.9
1518.0,163,  12.0, 50.31, -67.396,  27.859,    31.9
1518.0,163,  15.0, 51.18, -66.813,  27.859,    31.9
1518.0,163,  18.0, 51.49, -66.520,  27.859,    31.9
1518.0,163,  21.0, 51.49, -66.258,  27.859,    31.9
1518.0,163,  24.0, 51.62, -65.512,  27.859,    31.9
1518.0,163,  27.0, 51.98, -65.329,  21.276,    31.9
1518.0,163,  30.0, 52.12, -65.324,  21.276,    31.9
1518.0,163,  33.0, 52.09, -65.163,  21.276,    31.9
1518.0,163,  36.0, 52.31, -64.757,  21.276,    31.9
1518.0,163,  39.0, 52.73, -64.046,  21.276,    31.9
1518.0,163,  42.0, 52.99, -63.334,  21.276,    31.9
1518.0,163,  45.0, 53.12, -62.561,  21.276,    31.9
1518.0,163,  48.0, 53.17, -61.240,  21.276,    31.9
1518.0,163,  51.0, 53.35, -60.742,  25.760,    31.9
1518.0,163,  54.0, 53.77, -60.302,  25.760,    31.9
1518.0,163,  57.0, 54.44, -59.925,  25.760,    31.9
1518.0,163,  60.0, 54.90, -59.235,  25.760,    31.9
1518.0,163,  63.0, 55.15, -58.382,  25.760,    31.9
1518.0,163,  66.0, 55.16, -57.724,  25.760,    31.9
1518.0,163,  69.0, 55.10, -57.358,  25.760,    31.9
1518.0,163,  72.0, 55.20, -56.402,  25.760,    31.9
1518.0,163,  75.0, 55.44, -54.943,  25.760,    31.9
1518.0,163,  78.0, 55.71, -54.288,  25.760,    31.9
1518.0,163,  81.0, 55.94, -54.288,  25.760,    31.9
1518.0,163,  84.0, 56.14, -53.557,  25.760,    31.9
1518.0,163,  87.0, 56.18, -52.057,  25.760,    31.9
1518.0,163,  90.0, 56.15, -50.853,  25.760,    31.9
1518.0,163,  93.0, 56.08, -50.125,  25.760,    31.9
1518.0,163,  96.0, 56.07, -49.044,  25.760,    31.9
1518.0,163,  99.0, 56.09, -47.651,  25.760,    31.9
1518.0,163, 102.0, 56.11, -46.642,  25.760,    31.9
1518.0,163, 105.0, 56.21, -45.944,  25.760,    31.9
1518.0,163, 108.0, 56.26, -44.894,  25.760,    31.9
1518.0,163, 111.0, 56.21, -43.604,  25.760,    31.9
1518.0,163, 114.0, 56.11, -42.294,  25.760,    31.9
1518.0,163, 117.0, 55.99, -40.895,  25.760,    31.9
1518.0,163, 120.0, 55.96, -39.619,  25.760,    31.9
1518.0,163, 123.0, 55.87, -38.477,  25.760,    31.9
1518.0,163, 126.0, 55.89, -37.162,  25.760,    31.9
1518.0,163, 129.0, 56.00, -35.642,  25.760,    31.9
1518.0,163, 132.0, 56.04, -33.824,  25.760,    31.9
1518.0,163, 135.0, 55.96, -31.798,  25.760,    31.9
1518.0,163, 138.0, 55.97, -29.969,  25.760,    31.9
1518.0,163, 141.0, 55.96, -27.872,  25.760,    31.9
1518.0,163, 144.0, 55.92, -25.705,  25.760,    31.9
1518.0,163, 147.0, 55.77, -23.447,  25.760,    31.9
1518.0,163, 150.0, 55.62, -21.244,  25.760,    31.9
1518.0,163, 153.0, 55.48, -19.324,  25.760,    31.9
1518.0,163, 156.0, 55.32, -16.909,  25.760,    31.9
1518.0,163, 159.0, 55.32, -14.106,  25.760,    31.9
1518.0,163, 162.0, 54.90, -11.173,  25.760,    31.9
1518.0,163, 165.0, 54.50,  -9.112,  25.760,    31.9
1518.0,163, 168.0, 54.02,  -6.448,  25.760,    31.9
1518.0,163, 171.0, 53.51,  -4.000,  25.760,    31.9
1524.0,164,   0.0, 50.21, -66.376,  22.031,    47.1
1524.0,164,   3.0, 50.30, -67.149,  22.031,    47.1
1524.0,164,   6.0, 50.60, -67.812,  22.031,    47.1
1524.0,164,   9.0, 51.12, -68.343,  22.031,    47.1
1524.0,164,  12.0, 51.44, -68.692,  22.031,    47.1
1524.0,164,  15.0, 51.62, -69.114,  22.031,    47.1
1524.0,164,  18.0, 51.86, -69.334,  22.031,    47.1
1524.0,164,  21.0, 52.15, -69.440,  22.031,    47.1
1524.0,164,  24.0, 52.31, -69.151,  22.031,    47.1
1524.0,164,  27.0, 52.47, -68.795,  22.031,    47.1
1524.0,164,  30.0, 52.74, -68.321,  22.031,    47.1
1524.0,164,  33.0, 53.11, -67.728,  22.031,    47.1
1524.0,164,  36.0, 53.47, -66.834,  22.031,    47.1
1524.0,164,  39.0, 53.71, -65.688,  22.031,    47.1
1524.0,164,  42.0, 53.91, -64.396,  22.031,    47.1
1524.0,164,  45.0, 54.16, -62.987,  22.031,    47.1
1524.0,164,  48.0, 54.57, -61.534,  22.031,    47.1
1524.0,164,  51.0, 54.85, -60.820,  27.254,    47.1
1524.0,164,  54.0, 55.10, -59.830,  27.254,    47.1
1524.0,164,  57.0, 55.38, -58.661,  27.254,    47.1
1524.0,164,  60.0, 55.53, -57.208,  27.254,    47.1
1524.0,164,  63.0, 55.53, -55.560,  27.254,    47.1
1524.0,164,  66.0, 55.41, -54.167,  27.254,    47.1
1524.0,164,  69.0, 55.25, -52.907,  27.254,    47.1
1524.0,164,  72.0, 55.21, -51.563,  27.254,    47.1
1524.0,164,  75.0, 55.26, -50.118,  27.254,    47.1
1524.0,164,  78.0, 55.36, -48.817,  27.254,    47.1
1524.0,164,  81.0, 55.49, -47.591,  27.254,    47.1
1524.0,164,  84.0, 55.39, -46.126,  27.254,    47.1
1524.0,164,  87.0, 55.09, -44.448,  27.254,    47.1
1524.0,164,  90.0, 54.86, -42.990,  27.254,    47.1
1524.0,164,  93.0, 54.85, -41.616,  27.254,    47.1
1524.0,164,  96.0, 54.92, -40.298,  27.254,    47.1
1524.0,164,  99.0, 55.11, -39.045,  27.254,    47.1
1524.0,164, 102.0, 55.22, -37.533,  27.254,    47.1
1524.0,164, 105.0, 55.42, -35.879,  27.254,    47.1
1524.0,164, 108.0, 55.40, -33.949,  27.254,    47.1
1524.0,164, 111.0, 55.33, -32.080,  27.254,    47.1
1524.0,164, 114.0, 55.25, -30.245,  27.254,    47.1
1524.0,164, 117.0, 55.18, -28.297,  27.254,    47.1
1524.0,164, 120.0, 55.11, -26.402,  27.254,    47.1
1524.0,164, 123.0, 55.02, -24.635,  27.254,    47.1
1524.0,164, 126.0, 54.97, -22.250,  27.254,    47.1
1524.0,164, 129.0, 54.94, -19.217,  27.254,    47.1
1524.0,164, 132.0, 54.75, -16.533,  27.254,    47.1
1524.0,164, 135.0, 54.56, -14.218,  27.254,    47.1
1524.0,164, 138.0, 54.06, -11.494,  27.254,    47.1
1524.0,164, 141.0, 53.45,  -8.749,  27.254,    47.1
1524.0,164, 144.0, 53.05,  -5.718,  27.254,    47.1
1524.0,164, 147.0, 52.91,  -4.000,  27.254,    47.1
1530.0,165,   0.0, 50.21, -66.376,  23.428,    38.3
